molregno,n_total,n_select,pref_name,min_value,is_agonist,CHEMICAL_ID,canonical_smiles,tanimoto,tid,organism,component_id,accession,group,orthogonal
1251164,12,11.0,Phosphodiesterase 7A,13.0,FALSE,CHEMBL1911559,Fc1cccc(Cl)c1CN2C=C(C(=O)Nc3ccc(cc3)N4CCOCC4)C(=O)C5=C2C=CC(=O)N5,1.0,11910,Homo sapiens,1340,Q13946,1.0,PRIMARY
571612,4,2.0,Phosphodiesterase 9A,10.96,FALSE,CHEMBL578033,C[C@@H]1CN(Cc2cnc(C)nc2)C[C@H]1C3=Nc4c(cnn4C5CCCC5)C(=O)N3,1.0,20035,Homo sapiens,1856,O76083,1.0,PRIMARY
478447,5,3.0,Phospholipase D1,4.0,FALSE,CHEMBL493010,Fc1ccc2N(C3CCN(CCNC(=O)c4ccc5ccccc5c4)CC3)C(=O)Nc2c1,1.0,10845,Homo sapiens,875,Q13393,1.0,PRIMARY
704042,10,7.0,Phospholipase D2,20.0,FALSE,CHEMBL1254577,Fc1cccc(c1)N2CNC(=O)C23CCN(CCNC(=O)c4ccc5ccccc5c4)CC3,1.0,11966,Homo sapiens,1070,O14939,1.0,PRIMARY
1365154,52,24.0,PI3-kinase p110-alpha subunit,8.1,FALSE,CHEMBL2087491,CS(=O)(=O)N1CCN(Cc2nc3c(nc(cn3c2Br)c4cnc(N)nc4)N5CCOCC5)CC1,1.0,11362,Homo sapiens,2324,P42336,1.0,PRIMARY
1516484,9,4.0,PI3-kinase p110-beta subunit,2.51,FALSE,CHEMBL2322337,Cc1c(Cc2cnn3c(O)cc(nc23)c4ccncc4)cccc1C(F)(F)F,1.0,12576,Homo sapiens,1470,P42338,1.0,PRIMARY
1431443,12,6.0,PI3-kinase p110-delta subunit,2.0,FALSE,CHEMBL2171944,CCc1nc2ccccc2n1c3nc(N4CCOCC4)c5nc(CN6CCC(CC6)C(C)(C)O)n(C)c5n3,1.0,11177,Homo sapiens,5019,O00329,1.0,PRIMARY
351626,133,78.0,PI3-kinase p110-gamma subunit,30.0,FALSE,CHEMBL379156,Oc1cc(F)ccc1c2oc(\C=C\3/SC(=O)NC3=O)cc2,1.0,11939,Homo sapiens,1588,P48736,1.0,PRIMARY
1567825,9,7.0,PI4-kinase beta subunit,53.0,FALSE,CHEMBL2397315,C[C@@H](CC(F)(F)F)C(=O)Nc1nc(C)c(s1)c2ccc(N)nc2,1.0,11941,Homo sapiens,1589,Q9UBF8,1.0,PRIMARY
461322,4,3.0,Pituitary adenylate cyclase-activating polypeptide type I receptor,56.7,FALSE,CHEMBL525267,CSCC[C@H](NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccccc3)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc5ccc(O)cc5)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCCCN)C(=O)N,1.0,101174,Homo sapiens,3694,P41586,1.0,PRIMARY
63707,9,2.0,Plasminogen,6.0,FALSE,CHEMBL297220,NC(=N)c1ccc(cc1)C(=O)NCC2CCN(CC2)C(=O)OCc3ccc(COC(=O)N4CCC(CNC(=O)c5ccc(cc5)C(=N)N)CC4)cc3,1.0,12,Homo sapiens,93,P00747,1.0,PRIMARY
331737,17,2.0,Platelet-derived growth factor receptor beta,18.0,FALSE,CHEMBL371949,COc1ccc2Cc3c(Nc4ccccc4)[nH]nc3c2c1,1.0,197,Homo sapiens,227,P09619,1.0,PRIMARY
622193,11,10.0,Poly [ADP-ribose] polymerase-1,6.0,FALSE,CHEMBL1089101,NC(=O)c1cccc2[nH]c(nc12)c3ccc(cc3F)C4CCCCN4,1.0,11663,Homo sapiens,1432,P09874,1.0,PRIMARY
904141,20,11.0,Potassium channel subfamily K member 3,73.0,FALSE,CHEMBL1480257,COc1ccccc1C(=O)Nc2cccc(NC(=O)c3ccccc3C)c2,1.0,105602,Homo sapiens,7234,O14649,1.0,PRIMARY
502148,13,7.0,Pregnane X receptor,27.0,FALSE,CHEMBL501711,CC(C)C(=O)[C@@]12C(=O)C(=C(O)[C@@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O)CC=C(C)C,1.0,11912,Homo sapiens,1723,O75469,1.0,PRIMARY
50050,27,4.0,Progesterone receptor,0.7,FALSE,CHEMBL286595,CC1=CC(C)(C)Nc2ccc3c4ccccc4OC(c5ccc(Cl)cc5)c3c12,1.0,36,Homo sapiens,4847,P06401,1.0,PRIMARY
1426297,20,2.0,Prolyl endopeptidase,45.0,FALSE,CHEMBL2159748,O=C(N1CCC[C@H]1C#N)c2cccc3CN(Cc4ccccc4)C(=O)c23,1.0,11968,Homo sapiens,1525,P48147,1.0,PRIMARY
442303,41,8.0,Prostaglandin E synthase,1.0,FALSE,CHEMBL412099,Clc1ccc2c(c1)c3ccccc3c4[nH]c(nc24)c5c(cccc5C#N)C#N,1.0,101277,Homo sapiens,3968,O14684,1.0,PRIMARY
347722,25,10.0,Prostanoid DP receptor,2.6,FALSE,CHEMBL383484,CC(=O)c1cc(cc2c3CC[C@H](CC(=O)O)c3n(Cc4ccc(Cl)cc4)c12)S(=O)(=O)C,1.0,12659,Homo sapiens,2743,Q13258,1.0,PRIMARY
480883,15,8.0,Prostanoid EP1 receptor,2.51,FALSE,CHEMBL467510,[Na+].CC(C)COc1ccc(Cl)cc1c2ccccc2c3cccc(n3)C(=O)[O-],1.0,261,Homo sapiens,106,P34995,1.0,PRIMARY
836138,31,14.0,Prostanoid EP2 receptor,33.1,FALSE,CHEMBL1412254,CCc1nnc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)\C=C\c3cccs3)cc2)s1,1.0,142,Homo sapiens,197,P43116,1.0,PRIMARY
367582,12,8.0,Prostanoid EP3 receptor,1.1,FALSE,CHEMBL220802,O=C(NS(=O)(=O)c1cccs1)\C=C\c2ccccc2Cc3ccc4ccccc4c3,1.0,10329,Homo sapiens,2026,P43115,1.0,PRIMARY
632646,21,17.0,Prostanoid EP4 receptor,0.23,FALSE,CHEMBL1084009,OC(=O)c1ccc(cc1)C2(CC2)NC(=O)c3cccc4ccn(Cc5ccc(cc5)C(F)(F)F)c34,1.0,262,Homo sapiens,136,P35408,1.0,PRIMARY
55034,17,9.0,Prostanoid FP receptor,1.0,FALSE,CHEMBL37853,O[C@@H](COc1cccc(Cl)c1)\C=C\[C@H]2[C@H](O)C[C@H](O)[C@@H]2C\C=C/CCCC(=O)O,1.0,140,Homo sapiens,316,P43088,1.0,PRIMARY
1520448,20,6.0,Proteasome Macropain subunit,22.0,FALSE,CHEMBL2326261,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(CN)cc1)NC(=O)[C@H](Cc2ccccc2)N=[N+]=[N-])C(=O)N[C@@H](Cc3ccc(CN)cc3)\C=C\S(=O)(=O)C,1.0,100613,Homo sapiens,1813,P49721,1.0,PRIMARY
1758476,183,2.0,Proteasome Macropain subunit MB1,60.0,FALSE,CHEMBL3287944,CC(C)C[C@H](NC(=O)CCN1C=Cc2ccc(Br)cc2C1=O)B(O)O,1.0,100624,Homo sapiens,2980,P28074,1.0,PRIMARY
1736423,22,4.0,Proteasome subunit beta type-8,5.7,FALSE,CHEMBL3237875,COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc3ccccc3)C(=O)[C@@]4(C)CO4)cc1,1.0,101477,Homo sapiens,3921,P28062,1.0,PRIMARY
1784261,11,2.0,Proteasome subunit beta type-9,95.0,FALSE,CHEMBL3319604,CCCC[C@H](NC(=O)[C@@H]1CC(F)(F)CN1C(=O)[C@H](C)NC(=O)CN=[N+]=[N-])C(=O)N[C@@H](CC2CCCCC2)C(=O)[C@@]3(C)CO3,1.0,104445,Homo sapiens,5604,P28065,1.0,PRIMARY
87509,7,5.0,Protein kinase C alpha ,33.0,FALSE,CHEMBL55267,CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC,1.0,11635,Homo sapiens,966,P17252,1.0,PRIMARY
1819262,7,3.0,Protein kinase C theta,2.0,FALSE,CHEMBL3355137,C[C@H]1CN(C)CC[C@H]1c2cc3N4[C@H](C)C(=O)NN=C4COc3cc2c5ccc(C)cc5F,1.0,12665,Homo sapiens,2241,Q04759,1.0,PRIMARY
1567023,6,2.0,Protein kinase C zeta,1.0,FALSE,CHEMBL2393431,COc1cccc(COC(=O)c2c(N)scc2c3ccc(OC)c(OC)c3)c1,1.0,10216,Homo sapiens,1760,Q05513,1.0,PRIMARY
899625,21,11.0,Protein phosphatase methylesterase 1,10.0,FALSE,CHEMBL1475741,COC(=O)N1N(C(=O)OC)[C@@](C2CCCC2)(C1=O)c3ccccc3,1.0,103753,Homo sapiens,5194,Q9Y570,1.0,PRIMARY
578129,4,3.0,Protein tyrosine kinase 2 beta,49.0,FALSE,CHEMBL570369,COc1cc2nccc(Oc3ccc(NC(=O)C4=CC(=CN(C4=O)c5ccccc5)Cc6ccccc6)nc3)c2cc1OC,1.0,100995,Homo sapiens,3761,Q14289,1.0,PRIMARY
1834968,14,5.0,Protein Wnt-3a,7.0,FALSE,CHEMBL3408213,Cn1cc(cn1)c2ccc(cc2)c3cncc(Cl)c3N4CCC5(CCNC5=O)CC4,1.0,103548,Homo sapiens,4817,P56704,1.0,PRIMARY
218012,9,2.0,Proto-oncogene c-JUN,3.0,FALSE,CHEMBL337665,COc1ccc2nc(nc(NN3C(=O)C=C(C)C3=O)c2c1)c4cccs4,1.0,10028,Homo sapiens,3289,P05412,1.0,PRIMARY
1608140,7,5.0,Proto-oncogene tyrosine-protein kinase MER,4.3,FALSE,CHEMBL3093756,CCCCNc1ncc(C(=O)NCc2ccc(cc2)n3ccnc3)c(N[C@@H]4CC[C@@H](O)CC4)n1,1.0,100948,Homo sapiens,3627,Q12866,1.0,PRIMARY
217939,90,2.0,Purinergic receptor P2Y1,1.27,FALSE,CHEMBL435402,CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,1.0,10544,Homo sapiens,2632,P47900,1.0,PRIMARY
568275,21,5.0,Purinergic receptor P2Y12,8.5,FALSE,CHEMBL539733,CCCCCOC(=O)N1CCN(CC1)C(=O)[C@H](CCC(=O)O)NC(=O)c2cc(cc(n2)c3ccccc3)N4CCC(COC)CC4,1.0,176,Homo sapiens,332,Q9H244,1.0,PRIMARY
1726448,10,5.0,Pyrimidinergic receptor P2Y6,9.0,FALSE,CHEMBL3220052,CCN(CC)CC.Nc1ccc2C(=C3C=CC(=N)C(=C3Oc2c1S(=O)(=O)O)S(=O)(=O)O)c4ccc(cc4C(=O)O)C(=O)NCCCCCCn5cc(CCC#Cc6cccc(CO\N=C\7/NC(=O)N(C=C7)[C@@H]8O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]8O)c6)nn5,1.0,10012,Homo sapiens,3031,Q15077,1.0,PRIMARY
1781068,6,3.0,Pyroglutamylated RFamide peptide receptor,70.0,FALSE,CHEMBL3314349,CN(C)Cc1ccc2CN(CCc2c1)C(=O)c3cc4cc(Cl)ccc4n3C,1.0,101356,Homo sapiens,4312,Q96P65,1.0,PRIMARY
496017,6,5.0,Quinone reductase 2,9.1,FALSE,CHEMBL457992,CNS(=O)(=O)c1ccc2cccc(CCNC(=O)c3occc3)c2c1,1.0,10170,Homo sapiens,2278,P16083,1.0,PRIMARY
384933,20,16.0,Receptor protein-tyrosine kinase erbB-2,21.0,FALSE,CHEMBL375671,Cc1cc(Nc2ncnc3cnc(cc23)N4CCOCC4)ccc1Oc5ccc(cc5)C(=O)NCC(C)(C)C,1.0,188,Homo sapiens,120,P04626,1.0,PRIMARY
572096,6,2.0,Retinoid X receptor alpha,12.0,FALSE,CHEMBL583996,Cc1cc2c(cc1Cc3ccc(C(=O)O)c(F)c3)C(C)(C)CCC2(C)C,1.0,275,Homo sapiens,402,P19793,1.0,PRIMARY
572321,50,23.0,Rho-associated protein kinase 1 ,6.0,FALSE,CHEMBL575741,C1CN(CCN1)c2nc(NC3Cc4ccccc4C3)nc(Nc5ccncc5)n2,1.0,10811,Homo sapiens,1553,Q13464,1.0,PRIMARY
1523523,9,7.0,Rho-associated protein kinase 2,2.5,FALSE,CHEMBL2333879,CN(C)c1nc(nc2ccc(cc12)c3cn[nH]c3)[C@@H]4CNC[C@H]4c5ccccc5,1.0,11149,Homo sapiens,1304,O75116,1.0,PRIMARY
1333761,7,2.0,Ribosomal protein S6 kinase 1,3.0,FALSE,CHEMBL2012699,CCc1n[nH]c2ncnc(N3CCN(CC3)c4cc(Cl)cc(NCCN5CCCC5)c4C)c12,1.0,12944,Homo sapiens,2818,P23443,1.0,PRIMARY
1762529,4,3.0,Ribosomal protein S6 kinase alpha 2,4.0,FALSE,CHEMBL3298194,COc1cc(Nc2oc3c(cccc3n2)c4cccc5[nH]cnc45)cc(OC)c1OC,1.0,11843,Homo sapiens,2226,Q15349,1.0,PRIMARY
1819197,5,5.0,Serine-protein kinase ATR,1.0,FALSE,CHEMBL3355073,C[C@@H]1Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4ccnc5[nH]ccc45,1.0,20139,Homo sapiens,3335,Q13535,1.0,PRIMARY
350814,13,10.0,Serine/threonine-protein kinase AKT,0.17,FALSE,CHEMBL210954,CC(C)(Cc1occc1)C2C(=O)Nc3ccc(cc23)c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4,1.0,12666,Homo sapiens,5788,P31749,1.0,PRIMARY
350814,13,10.0,Serine/threonine-protein kinase AKT,0.17,FALSE,CHEMBL210954,CC(C)(Cc1occc1)C2C(=O)Nc3ccc(cc23)c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4,1.0,105106,Homo sapiens,772,P31751,1.0,PRIMARY
350814,13,10.0,Serine/threonine-protein kinase AKT,0.17,FALSE,CHEMBL210954,CC(C)(Cc1occc1)C2C(=O)Nc3ccc(cc23)c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4,1.0,105106,Homo sapiens,3133,Q9Y243,1.0,PRIMARY
350814,13,10.0,Serine/threonine-protein kinase AKT,0.17,FALSE,CHEMBL210954,CC(C)(Cc1occc1)C2C(=O)Nc3ccc(cc23)c4cncc(OC[C@@H](N)Cc5c[nH]c6ccccc56)c4,1.0,105106,Homo sapiens,5788,P31749,1.0,PRIMARY
596695,6,2.0,Serine/threonine-protein kinase AKT2,20.0,FALSE,CHEMBL597415,NC1(Cc2c(Cl)cccc2Cl)CCN(CC1)c3ncnc4[nH]ccc34,1.0,10695,Homo sapiens,772,P31751,1.0,PRIMARY
1833230,14,7.0,Serine/threonine-protein kinase Aurora-A,46.0,FALSE,CHEMBL3403013,CN(C(=O)c1ccc(Cl)cc1)c2ccc3[nH]c(cc3n2)c4n[nH]c5ccccc45,1.0,20014,Homo sapiens,3039,O14965,1.0,PRIMARY
702437,21,17.0,Serine/threonine-protein kinase Aurora-B,9.0,FALSE,CHEMBL1243200,CNc1nccc(n1)c2cccnc2Oc3ccc(NC(=O)c4ccccc4Nc5ccccc5)cc3,1.0,10781,Homo sapiens,526,Q96GD4,1.0,PRIMARY
1514142,20,19.0,Serine/threonine-protein kinase B-raf,5.1,FALSE,CHEMBL2315069,Nc1ncc(c2cccnc2)c3scc(c4cccc(NC(=O)c5cccc(c5)C(F)(F)F)c4)c13,1.0,100126,Homo sapiens,3449,P15056,1.0,PRIMARY
1269661,60,52.0,Serine/threonine-protein kinase Chk1 ,21.0,FALSE,CHEMBL1928692,COC(=O)c1cnc(Nc2cnc(cn2)C#N)cc1NCC3CCNCC3,1.0,12967,Homo sapiens,2947,O14757,1.0,PRIMARY
1162276,555,3.0,Serine/threonine-protein kinase mTOR,0.13,FALSE,CHEMBL1801204,COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C,1.0,11400,Homo sapiens,1172,P42345,1.0,PRIMARY
1563487,4,3.0,Serine/threonine-protein kinase PAK 1,5.13,FALSE,CHEMBL2386718,C[C@H](Nc1nccc(Nc2cc([nH]n2)C3CC3(F)F)n1)c4ccc5[nH]cnc5c4,1.0,30025,Homo sapiens,2917,Q13153,1.0,PRIMARY
1762094,3,2.0,Serine/threonine-protein kinase PIM1 ,2.0,FALSE,CHEMBL3297764,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(cn23)c4cc(Cl)ccc4F)C5CCCCC5)CC1,1.0,10839,Homo sapiens,489,P11309,1.0,PRIMARY
1796354,4,3.0,Serine/threonine-protein kinase PLK1,3.0,FALSE,CHEMBL3344193,COc1cc(CNCc2ccncc2)ccc1OCc3ccc(Cl)cc3,1.0,10907,Homo sapiens,1352,P53350,1.0,PRIMARY
1569666,5,3.0,Serine/threonine-protein kinase PLK2,9.0,FALSE,CHEMBL2402079,CCC1N(c2cc[nH]n2)c3nc(ncc3N(C)C1=O)n4ccnc4c5ccc(F)cc5,1.0,101610,Homo sapiens,4433,Q9NYY3,1.0,PRIMARY
1572308,24,12.0,Serine/threonine-protein kinase PLK4,0.61,FALSE,CHEMBL2407900,COc1ccc2NC(=O)\C(=C\c3ccc4c(\C=C\c5ccc(nc5)N6CCN(C)CC6)n[nH]c4c3)\c2c1,1.0,30003,Homo sapiens,2106,O00444,1.0,PRIMARY
1606839,14,3.0,Serine/threonine-protein kinase Sgk1,1.0,FALSE,CHEMBL3092468,Nc1n[nH]c2nc(cnc12)c3ccc(NS(=O)(=O)c4cc(Cl)ccc4F)cc3,1.0,12718,Homo sapiens,684,O00141,1.0,PRIMARY
1425391,3,3.0,Serine/threonine-protein kinase SMG1,80.0,FALSE,CHEMBL2158851,N#Cc1cccc(Nc2nccc(n2)c3ccnc(c3)N4CCOCC4)c1,1.0,104275,Homo sapiens,5536,Q96Q15,1.0,PRIMARY
1427776,44,36.0,Serotonin 1a (5-HT1a) receptor,1.21,FALSE,CHEMBL2164350,O=C(C1CCCCC1)N(CCN2CCN(CC2)c3ccccc3)c4ccccn4,1.0,51,Homo sapiens,266,P08908,1.0,PRIMARY
102088,24,7.0,Serotonin 1d (5-HT1d) receptor,1.5,FALSE,CHEMBL304857,CN(Cc1ccccc1)C2CCN(CCCc3c[nH]c4ccc(cc34)n5cnnc5)CC2,1.0,105,Homo sapiens,307,P28221,1.0,PRIMARY
1594698,10,9.0,Serotonin 2a (5-HT2a) receptor,1.1,FALSE,CHEMBL3084807,CN1[C@@H]2CC[C@H]1C[C@@H](C2)N3CCC(CC3)c4c([nH]c5ccccc45)c6ccccc6,1.0,107,Homo sapiens,308,P28223,1.0,PRIMARY
704815,39,15.0,Serotonin 2b (5-HT2b) receptor,2.51,FALSE,CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,1.0,227,Homo sapiens,133,P41595,1.0,PRIMARY
14131,51,28.0,Serotonin 2c (5-HT2c) receptor,1.0,FALSE,CHEMBL14563,Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nc3)c2cc1Cl,1.0,108,Homo sapiens,309,P28335,1.0,PRIMARY
13331,26,5.0,Serotonin 3a (5-HT3a) receptor,32.0,FALSE,CHEMBL13823,NC(=N)Nc1cccc(Cl)c1,1.0,144,Homo sapiens,214,P46098,1.0,PRIMARY
49783,51,13.0,Serotonin 4 (5-HT4) receptor,0.0398,FALSE,CHEMBL33884,Cn1cc(C(=O)OCC2CCN(CCNS(=O)(=O)C)CC2)c3ccccc13,1.0,168,Homo sapiens,191,Q13639,1.0,PRIMARY
38445,43,9.0,Serotonin 6 (5-HT6) receptor,0.66,FALSE,CHEMBL431298,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N4CCNCC4,1.0,10627,Homo sapiens,1693,P50406,1.0,PRIMARY
10841,22,3.0,Serotonin 7 (5-HT7) receptor,31.6,FALSE,CHEMBL12264,C[C@H](CCN1CCC(C)CC1)N(C)S(=O)(=O)c2cccc(C)c2,1.0,10209,Homo sapiens,1480,P34969,1.0,PRIMARY
14367,58,20.0,Serotonin transporter,0.479,FALSE,CHEMBL549,CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,1.0,121,Homo sapiens,226,P31645,1.0,PRIMARY
1339208,25,2.0,Sigma opioid receptor,0.27,FALSE,CHEMBL2023825,C1CCC(CC1)N2CCN(CC2)c3ccc(cc3)C(c4ccccc4)C56CC7CC(CC(C7)C5)C6,1.0,11272,Homo sapiens,186,Q99720,1.0,PRIMARY
422489,100,2.0,Smoothened homolog,12.4,FALSE,CHEMBL254129,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C)[C@@H]2C,1.0,101400,Homo sapiens,4478,Q99835,1.0,PRIMARY
1784277,3,2.0,Sn1-specific diacylglycerol lipase alpha,18.0,FALSE,CHEMBL3319620,CC1(C)CCc2cc(ccc2O1)S(=O)(=O)N(CC(=O)O)Cc3ccc(Oc4ccccc4)cc3,1.0,101016,Homo sapiens,3836,Q9Y4D2,1.0,PRIMARY
1427799,14,6.0,Sodium channel protein type IX alpha subunit,92.0,FALSE,CHEMBL2164373,FC(F)(F)Oc1ccc(CNC(=O)C2N(C3CCC(F)(F)CC3)C(=O)c4ccccc24)cc1,1.0,18061,Homo sapiens,2613,Q15858,1.0,PRIMARY
420803,107,56.0,Sodium channel protein type X alpha subunit,8.0,FALSE,CHEMBL250699,COc1cc(NC(=O)c2oc(cc2)c3ccc(Cl)cc3)cc(OC)c1,1.0,18080,Homo sapiens,3744,Q9Y5Y9,1.0,PRIMARY
1783233,3,2.0,Sodium-dependent proline transporter,18.0,FALSE,CHEMBL3318586,Clc1cccc(c1)c2ccc(cc2)C(=O)N3C4CCC3CN(C4)c5ncccn5,1.0,109456,Homo sapiens,9643,Q99884,1.0,PRIMARY
1517856,4,4.0,Sodium/glucose cotransporter 1,11.0,FALSE,CHEMBL2323695,CC(C)c1[nH]nc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1Cc3ccc(CCCC(=O)NC(C)(C)C(=O)N4CCNCC4)cc3C,1.0,18036,Homo sapiens,3292,P13866,1.0,PRIMARY
1139798,10,3.0,Sodium/glucose cotransporter 2,10.0,FALSE,CHEMBL1762505,FC(F)(F)CCn1c(CCc2ccc(Cl)cc2)nnc1CN3C(=O)COc4c(Cl)cc(Cl)cc34,1.0,20092,Homo sapiens,2205,P31639,1.0,PRIMARY
567040,6,5.0,Somatostatin receptor 1,14.0,FALSE,CHEMBL556949,CC(C)NCc1ccc(C[C@@H]2NC(=O)[C@@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5ccccc5)NC(=O)[C@H](Cc6ccccc6)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc7ccccc7)NC(=O)[C@@H](NC2=O)[C@@H](C)O)[C@@H](C)O)C(=O)O)NC(=O)[C@@H](N)Cc8ccc(O)cc8)cc1,1.0,12786,Homo sapiens,231,P30872,1.0,PRIMARY
1633576,5,5.0,Somatostatin receptor 2,0.78,FALSE,CHEMBL3144285,C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccccc2)NC[C@]3(O)OC[C@H](O)[C@@H](O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O)C(=O)N[C@@H](Cc5ccc(O)c(I)c5)C(=O)N[C@H](Cc6c[nH]c7ccccc67)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O,1.0,117,Homo sapiens,98,P30874,1.0,PRIMARY
1444554,22,11.0,Somatostatin receptor 3,0.66,FALSE,CHEMBL2204935,Cc1onc(n1)[C@@]2(N[C@H](Cc3c2[nH]c4ccccc34)c5nc(c[nH]5)c6ccc(F)cc6)c7cnn(C)c7,1.0,11261,Homo sapiens,363,P32745,1.0,PRIMARY
166701,42,13.0,Somatostatin receptor 4,6.0,FALSE,CHEMBL103769,Clc1ccc(CN(CCCNC(=S)NCCCc2c[nH]cn2)c3ccc(Br)cn3)cc1Cl,1.0,10183,Homo sapiens,160,P31391,1.0,PRIMARY
402028,15,9.0,Somatostatin receptor 5,13.0,FALSE,CHEMBL236788,CCOc1cc(CN2CCC(CC2)Nc3oc4ccc(cc4n3)S(=O)(=O)N)cc(OCC)c1N,1.0,11265,Homo sapiens,83,P35346,1.0,PRIMARY
1439613,13,7.0,Sphingosine 1-phosphate receptor Edg-1 ,0.67,FALSE,CHEMBL2178814,CN(C)CC[C@H](N(C)C(=O)c1c(C)cc(cc1C)c2cccc(NS(=O)(=O)c3cc(C)c(Cl)cc3C)c2)C(=O)O,1.0,11631,Homo sapiens,2651,P21453,1.0,PRIMARY
1831588,9,7.0,Sphingosine 1-phosphate receptor Edg-5,45.0,FALSE,CHEMBL3401388,CCC(CC)CC1(O)CCN(CC1)C(=O)Nc2cc(Oc3ccncc3)cc(Oc4ccc(F)cc4)c2,1.0,11562,Homo sapiens,1286,O95136,1.0,PRIMARY
1840050,6,3.0,Sphingosine kinase 1,48.0,FALSE,CHEMBL3416846,Cl.CCCCCCCCc1ccc(cc1)c2noc(C[C@@H]3CCCN3C(=N)N)n2,1.0,11882,Homo sapiens,2710,Q9NYA1,1.0,PRIMARY
195926,6,2.0,Steroid 5-alpha-reductase 1,2.7,FALSE,CHEMBL118446,CC1=C2CCc3cc(Cl)ccc3N2CCC1=O,1.0,79,Homo sapiens,78,P18405,1.0,PRIMARY
699657,8,2.0,Steroid 5-alpha-reductase 2,3.4,FALSE,CHEMBL1237306,C[C@]12CCC3=C(CCC4=CC(=O)CCN34)C1CCC2=O.C[C@]56CC=C7[C@@H](CCC8=CC(=O)CCN78)C5CCC6=O,1.0,120,Homo sapiens,164,P31213,1.0,PRIMARY
1734208,6,3.0,Steryl-sulfatase ,88.0,FALSE,CHEMBL3235682,NS(=O)(=O)Oc1ccc(Sc2ccc(OS(=O)(=O)N)cc2)cc1,1.0,11267,Homo sapiens,1880,P08842,1.0,PRIMARY
1440643,12,3.0,Subtilisin/kexin type 6,24.0,FALSE,CHEMBL2179834,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N,1.0,12186,Homo sapiens,1282,P29122,1.0,PRIMARY
